Make,Vehicle Class,Engine Size(L),Cylinders,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Model1,Model2,Transmission1,Transmission2
FORD,PICKUP TRUCK - STANDARD,5.0,8,E,20.0,15.6,18.0,16,300,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,10
FORD,PICKUP TRUCK - STANDARD,5.0,8,X,15.7,11.8,13.9,20,326,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,10
FORD,PICKUP TRUCK - STANDARD,5.0,8,E,20.0,15.6,18.0,16,300,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,10
FORD,PICKUP TRUCK - STANDARD,5.0,8,X,16.8,12.4,14.8,19,347,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,10
FORD,PICKUP TRUCK - STANDARD,5.0,8,E,21.3,17.2,19.5,14,323,F-150,"Flexible-fuel vehicle, Four-wheel drive",AS,10
FORD,PICKUP TRUCK - STANDARD,3.5,6,X,15.3,13.1,14.3,20,336,F-150,Four-wheel drive,AS,10
FORD,SUV - STANDARD,3.5,6,X,14.7,10.2,12.7,22,298,Flex,Undefined,AS,6
FORD,SUV - STANDARD,3.5,6,X,14.7,10.7,12.9,22,303,Flex,All-wheel drive,AS,6
FORD,SUV - STANDARD,3.5,6,X,15.7,11.2,13.7,21,322,Flex,All-wheel drive,AS,6
FORD,SUBCOMPACT,1.6,4,X,8.6,6.4,7.6,37,178,Fiesta,Undefined,AM,6
FORD,SUBCOMPACT,1.6,4,X,8.8,6.8,7.9,36,184,Fiesta,Undefined,M,5
FORD,SUBCOMPACT,1.6,4,X,9.2,7.4,8.4,34,196,Fiesta,Undefined,M,6
FORD,MID-SIZE,1.5,4,X,10.0,7.0,8.7,32,204,Fusion,Undefined,AS,6
FORD,MID-SIZE,2.0,4,X,5.5,5.6,5.6,50,131,Fusion,Undefined,AV,0
FORD,TWO-SEATER,3.5,6,Z,20.4,13.1,17.1,17,402,GT,Undefined,AM,7
FORD,SUBCOMPACT,2.3,4,X,11.2,7.3,9.4,30,221,Mustang,Undefined,AS,10
FORD,SUBCOMPACT,2.3,4,X,11.8,8.4,10.3,27,242,Mustang,Undefined,AS,10
FORD,SUBCOMPACT,2.3,4,X,11.2,7.9,9.7,29,227,Mustang,Undefined,M,6
FORD,SUBCOMPACT,2.3,4,X,11.8,8.7,10.4,27,244,Mustang,Undefined,M,6
FORD,SUBCOMPACT,5.0,8,X,15.0,9.1,12.3,23,289,Mustang,Undefined,AS,10
FORD,SUBCOMPACT,5.0,8,X,16.1,9.9,13.3,21,311,Mustang,Undefined,M,6
FORD,SUBCOMPACT,5.0,8,X,16.1,9.9,13.3,21,311,Mustang,Undefined,M,6
FORD,SUBCOMPACT,2.3,4,X,11.9,8.4,10.4,27,243,Mustang,Undefined,AS,10
FORD,SUBCOMPACT,2.3,4,X,11.8,8.4,10.3,27,241,Mustang,Undefined,M,6
FORD,SUBCOMPACT,5.0,8,X,15.4,9.7,12.9,22,302,Mustang,Undefined,AS,10
FORD,PICKUP TRUCK - STANDARD,2.3,4,X,11.8,9.8,10.9,26,256,Ranger,Four-wheel drive,AS,10
FORD,SUBCOMPACT,5.2,8,Z,17.2,11.3,14.6,19,341,Shelby,Undefined,M,6
FORD,VAN - PASSENGER,3.5,6,X,16.2,12.8,14.7,19,346,T-150,Undefined,AS,6
FORD,VAN - PASSENGER,3.7,6,X,16.9,13.1,15.2,19,355,T-150,Undefined,AS,6
FORD,FULL-SIZE,3.5,6,X,13.5,9.0,11.5,25,270,Taurus,Flexible-fuel vehicle,AS,6
FORD,FULL-SIZE,3.5,6,E,17.8,12.1,15.2,19,254,Taurus,Flexible-fuel vehicle,AS,6
FORD,FULL-SIZE,3.5,6,X,14.6,10.0,12.5,23,294,Taurus,All-wheel drive,AS,6
FORD,FULL-SIZE,3.5,6,X,14.0,9.9,12.4,23,291,Taurus,"Flexible-fuel vehicle, All-wheel drive",AS,6
FORD,FULL-SIZE,3.5,6,E,18.5,13.0,16.0,18,267,Taurus,"Flexible-fuel vehicle, All-wheel drive",AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,X,9.8,8.8,9.3,30,219,Transit,Undefined,AS,8
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,X,9.8,8.8,9.3,30,219,Transit,Flexible-fuel vehicle,AS,8
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,E,13.3,11.8,12.6,22,209,Transit,Flexible-fuel vehicle,AS,8
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,X,12.0,8.8,10.6,27,247,Transit,Undefined,AS,6
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,X,9.9,8.2,9.2,31,214,Transit,Long wheelbase,AS,8
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,X,9.9,8.2,9.2,31,214,Transit,"Long wheelbase, Flexible-fuel vehicle",AS,8
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,E,13.7,11.1,12.5,23,208,Transit,"Long wheelbase, Flexible-fuel vehicle",AS,8
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,X,12.1,9.0,10.7,26,251,Transit,Long wheelbase,AS,6
GENESIS,COMPACT,2.0,4,Z,12.8,8.5,10.9,26,255,G70,Undefined,M,6
GENESIS,COMPACT,2.0,4,Z,11.5,8.7,10.3,27,241,G70,All-wheel drive,AS,8
GENESIS,COMPACT,3.3,6,Z,13.3,9.5,11.6,24,274,G70,All-wheel drive,AS,8
GENESIS,FULL-SIZE,3.3,6,Z,13.8,9.7,11.9,24,282,G80,All-wheel drive,AS,8
GENESIS,FULL-SIZE,3.8,6,X,13.4,9.6,11.7,24,276,G80,All-wheel drive,AS,8
GENESIS,FULL-SIZE,5.0,8,Z,15.6,10.4,13.2,21,312,G80,All-wheel drive,AS,8
GENESIS,FULL-SIZE,3.3,6,Z,13.7,9.7,11.9,24,279,G90,All-wheel drive,AS,8
GENESIS,FULL-SIZE,5.0,8,Z,15.2,10.2,13.0,22,306,G90,All-wheel drive,AS,8
GMC,SUV - STANDARD,2.5,4,X,11.1,9.2,10.2,28,237,Acadia,Undefined,A,6
GMC,SUV - STANDARD,3.6,6,X,13.1,9.4,11.4,25,268,Acadia,Undefined,A,6
GMC,SUV - STANDARD,2.5,4,X,11.3,9.4,10.5,27,248,Acadia,All-wheel drive,A,6
GMC,SUV - STANDARD,3.6,6,X,13.5,9.5,11.7,24,275,Acadia,All-wheel drive,A,6
GMC,PICKUP TRUCK - SMALL,2.5,4,X,12.1,9.2,10.8,26,253,Canyon,Undefined,A,6
GMC,PICKUP TRUCK - SMALL,2.5,4,X,11.9,9.2,10.7,26,251,Canyon,Undefined,M,6
GMC,PICKUP TRUCK - SMALL,2.8,4,D,11.8,7.9,10.1,28,270,Canyon,Undefined,A,6
GMC,PICKUP TRUCK - SMALL,3.6,6,X,13.4,9.6,11.7,24,274,Canyon,Undefined,A,8
GMC,PICKUP TRUCK - SMALL,2.5,4,X,12.7,9.8,11.4,25,267,Canyon,Four-wheel drive,A,6
GMC,PICKUP TRUCK - SMALL,2.8,4,D,12.2,8.4,10.5,27,283,Canyon,Four-wheel drive,A,6
GMC,PICKUP TRUCK - SMALL,3.6,6,X,14.0,9.9,12.2,23,286,Canyon,Four-wheel drive,A,8
GMC,PICKUP TRUCK - STANDARD,2.7,4,X,11.9,10.3,11.1,25,261,Sierra,Undefined,A,8
GMC,PICKUP TRUCK - STANDARD,4.3,6,X,15.1,11.5,13.5,21,317,Sierra,Undefined,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.9,11.4,13.9,20,326,Sierra,Undefined,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.7,11.9,14.0,20,329,Sierra,Flexible-fuel vehicle,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,E,21.1,15.0,18.4,15,306,Sierra,Flexible-fuel vehicle,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,14.3,10.4,12.5,23,294,Sierra,Undefined,A,8
GMC,PICKUP TRUCK - STANDARD,2.7,4,X,12.6,10.9,11.8,24,277,Sierra,Four-wheel drive,A,8
GMC,PICKUP TRUCK - STANDARD,4.3,6,X,15.8,11.9,14.0,20,329,Sierra,Four-wheel drive,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.9,11.7,14.0,20,330,Sierra,Four-wheel drive,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,16.0,12.5,14.4,20,339,Sierra,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,E,22.0,16.1,19.4,15,323,Sierra,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.3,11.2,13.5,21,316,Sierra,Four-wheel drive,A,8
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.3,11.8,13.7,21,320,Sierra,Four-wheel drive,A,8
GMC,PICKUP TRUCK - STANDARD,6.2,8,Z,15.5,11.9,13.9,20,326,Sierra,Four-wheel drive,A,10
GMC,PICKUP TRUCK - STANDARD,6.2,8,Z,15.7,12.4,14.2,20,332,Sierra,Four-wheel drive,A,10
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.6,10.9,13.5,21,317,Sierra,Undefined,A,6
GMC,PICKUP TRUCK - STANDARD,5.3,8,X,15.8,11.4,13.8,20,325,Sierra,Four-wheel drive,A,6
GMC,SUV - SMALL,1.5,4,X,9.2,7.9,8.6,33,201,Terrain,Undefined,A,9
GMC,SUV - SMALL,1.6,4,D,8.5,6.0,7.4,38,199,Terrain,Undefined,A,6
GMC,SUV - SMALL,1.5,4,X,9.6,8.3,9.0,31,210,Terrain,All-wheel drive,A,9
GMC,SUV - SMALL,1.6,4,D,8.5,6.1,7.4,38,199,Terrain,All-wheel drive,A,6
GMC,SUV - SMALL,2.0,4,Z,11.2,9.0,10.2,28,239,Terrain,All-wheel drive,A,9
GMC,SUV - STANDARD,5.3,8,X,15.7,10.5,13.4,21,314,Yukon,Undefined,A,6
GMC,SUV - STANDARD,5.3,8,X,15.7,10.5,13.4,21,314,Yukon,Flexible-fuel vehicle,A,6
GMC,SUV - STANDARD,5.3,8,E,21.2,13.9,17.9,16,298,Yukon,Flexible-fuel vehicle,A,6
GMC,SUV - STANDARD,5.3,8,X,15.8,11.1,13.7,21,321,Yukon,Four-wheel drive,A,6
GMC,SUV - STANDARD,5.3,8,X,15.8,11.1,13.7,21,321,Yukon,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,SUV - STANDARD,5.3,8,E,21.7,14.3,18.4,15,305,Yukon,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,SUV - STANDARD,6.2,8,Z,16.4,10.7,13.8,20,325,Yukon,Four-wheel drive,A,10
GMC,SUV - STANDARD,5.3,8,X,15.7,10.5,13.4,21,314,Yukon,Undefined,A,6
GMC,SUV - STANDARD,5.3,8,X,15.7,10.5,13.4,21,314,Yukon,Flexible-fuel vehicle,A,6
GMC,SUV - STANDARD,5.3,8,E,21.2,13.9,17.9,16,298,Yukon,Flexible-fuel vehicle,A,6
GMC,SUV - STANDARD,5.3,8,X,16.8,11.3,14.3,20,336,Yukon,Four-wheel drive,A,6
GMC,SUV - STANDARD,5.3,8,X,16.8,11.3,14.3,20,336,Yukon,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,SUV - STANDARD,5.3,8,E,22.2,15.2,19.0,15,317,Yukon,"Four-wheel drive, Flexible-fuel vehicle",A,6
GMC,SUV - STANDARD,6.2,8,Z,17.1,11.3,14.5,19,340,Yukon,Four-wheel drive,A,10
HONDA,FULL-SIZE,1.5,4,X,7.9,6.3,7.2,39,168,Accord,Undefined,AV,0
HONDA,FULL-SIZE,1.5,4,X,8.2,6.8,7.6,37,177,Accord,Undefined,AV,7
HONDA,FULL-SIZE,1.5,4,X,8.9,6.7,7.9,36,185,Accord,Undefined,M,6
HONDA,FULL-SIZE,2.0,4,X,10.7,7.3,9.2,31,214,Accord,Undefined,M,6
HONDA,MID-SIZE,2.0,4,X,10.4,7.4,9.1,31,211,Accord,Undefined,AS,10
HONDA,FULL-SIZE,2.0,4,X,5.0,5.0,5.0,56,117,Accord,Undefined,AV,0
HONDA,COMPACT,1.5,4,X,7.8,6.4,7.2,39,167,Civic,Undefined,AV,7
HONDA,COMPACT,2.0,4,X,7.8,6.1,7.1,40,164,Civic,Undefined,AV,0
HONDA,COMPACT,2.0,4,X,8.3,6.6,7.5,38,176,Civic,Undefined,AV,7
HONDA,COMPACT,2.0,4,X,9.3,6.7,8.1,35,189,Civic,Undefined,M,6
HONDA,COMPACT,1.5,4,Z,8.4,6.2,7.4,38,173,Civic,Undefined,M,6
HONDA,FULL-SIZE,1.5,4,X,7.7,6.0,6.9,41,162,Civic,Undefined,AV,0
HONDA,FULL-SIZE,1.5,4,X,7.9,6.6,7.3,39,170,Civic,Undefined,AV,7
HONDA,FULL-SIZE,1.5,4,X,8.0,6.2,7.2,39,167,Civic,Undefined,M,6
HONDA,FULL-SIZE,1.5,4,Z,7.9,6.6,7.3,39,170,Civic,Undefined,AV,7
HONDA,FULL-SIZE,1.5,4,Z,8.0,6.2,7.2,39,167,Civic,Undefined,M,6
HONDA,MID-SIZE,1.5,4,X,7.8,6.2,7.1,40,165,Civic,Undefined,AV,7
HONDA,MID-SIZE,2.0,4,X,7.9,6.1,7.1,40,167,Civic,Undefined,AV,0
HONDA,MID-SIZE,2.0,4,X,9.3,6.5,8.0,35,186,Civic,Undefined,M,6
HONDA,MID-SIZE,1.5,4,Z,8.4,6.2,7.4,38,173,Civic,Undefined,M,6
HONDA,FULL-SIZE,2.0,4,Z,10.6,8.3,9.6,29,224,Civic,Undefined,M,6
HONDA,SUV - SMALL,1.5,4,X,8.4,7.0,7.8,36,181,CR-V,Undefined,AV,0
HONDA,SUV - SMALL,1.5,4,X,8.7,7.2,8.0,35,188,CR-V,All-wheel drive,AV,0
HONDA,STATION WAGON - SMALL,1.5,4,X,7.0,5.9,6.5,43,151,Fit,Undefined,AV,0
HONDA,STATION WAGON - SMALL,1.5,4,X,7.6,6.5,7.0,40,166,Fit,Undefined,AV,7
HONDA,STATION WAGON - SMALL,1.5,4,X,8.1,6.6,7.4,38,174,Fit,Undefined,M,6
HONDA,STATION WAGON - SMALL,1.8,4,X,8.4,7.0,7.8,36,181,HR-V,Undefined,AV,0
HONDA,STATION WAGON - SMALL,1.8,4,X,8.8,7.5,8.2,34,193,HR-V,All-wheel drive,AV,0
HONDA,STATION WAGON - SMALL,1.8,4,X,9.1,7.7,8.5,33,199,HR-V,All-wheel drive,AV,7
HONDA,MID-SIZE,1.5,4,X,4.6,5.3,4.9,58,114,Insight,Undefined,AV,0
HONDA,MID-SIZE,1.5,4,X,4.6,5.3,4.9,58,114,Insight,Undefined,AV,0
HONDA,MINIVAN,3.5,6,X,12.6,8.4,10.7,26,252,Odyssey,Undefined,AS,9
HONDA,MINIVAN,3.5,6,X,12.2,8.5,10.6,27,247,Odyssey,Undefined,AS,10
HONDA,SUV - SMALL,3.5,6,X,12.5,9.8,11.3,25,265,Passport,All-wheel drive,A,9
HONDA,SUV - SMALL,3.5,6,X,12.4,8.7,10.7,26,250,Pilot,Undefined,A,6
HONDA,SUV - SMALL,3.5,6,X,13.0,9.3,11.3,25,266,Pilot,All-wheel drive,A,6
HONDA,SUV - SMALL,3.5,6,X,12.4,9.3,11.0,26,257,Pilot,All-wheel drive,AS,9
HONDA,PICKUP TRUCK - STANDARD,3.5,6,X,12.8,9.5,11.3,25,263,Ridgeline,All-wheel drive,A,6
HYUNDAI,COMPACT,1.6,4,X,8.2,6.2,7.3,39,172,Accent,Undefined,AS,6
HYUNDAI,COMPACT,1.6,4,X,8.2,6.3,7.3,39,173,Accent,Undefined,M,6
HYUNDAI,MID-SIZE,1.6,4,X,8.9,7.0,8.1,35,189,Elantra,Undefined,AM,7
HYUNDAI,MID-SIZE,1.6,4,X,10.7,7.8,9.4,30,221,Elantra,Undefined,M,6
HYUNDAI,MID-SIZE,2.0,4,X,8.3,6.4,7.4,38,174,Elantra,Undefined,AS,6
HYUNDAI,MID-SIZE,2.0,4,X,9.2,6.5,8.0,35,188,Elantra,Undefined,M,6
HYUNDAI,FULL-SIZE,1.6,4,X,9.7,7.4,8.6,33,205,Elantra,Undefined,AM,7
HYUNDAI,FULL-SIZE,1.6,4,X,10.3,7.9,9.2,31,218,Elantra,Undefined,M,6
HYUNDAI,FULL-SIZE,2.0,4,X,9.4,7.1,8.4,34,200,Elantra,Undefined,AS,6
HYUNDAI,FULL-SIZE,2.0,4,X,9.8,7.4,8.7,32,207,Elantra,Undefined,M,6
HYUNDAI,FULL-SIZE,1.6,4,X,4.3,4.4,4.3,66,104,IONIQ,Undefined,AM,6
HYUNDAI,FULL-SIZE,1.6,4,X,4.2,4.0,4.1,69,96,IONIQ,Undefined,AM,6
HYUNDAI,SUV - SMALL,2.0,4,X,8.6,7.0,7.9,36,186,Kona,Undefined,AS,6
HYUNDAI,SUV - SMALL,1.6,4,X,9.0,8.0,8.6,33,201,Kona,All-wheel drive,AM,7
HYUNDAI,SUV - SMALL,2.0,4,X,9.2,7.8,8.6,33,202,Kona,All-wheel drive,AS,6
HYUNDAI,SUV - SMALL,2.4,4,X,10.8,8.0,9.6,29,225,Santa,Undefined,AS,8
HYUNDAI,SUV - SMALL,2.0,4,X,12.3,9.8,11.2,25,262,Santa,All-wheel drive,AS,8
HYUNDAI,SUV - SMALL,2.4,4,X,11.2,8.7,10.1,28,237,Santa,All-wheel drive,AS,8
HYUNDAI,SUV - SMALL,3.3,6,X,13.2,9.4,11.5,25,268,Santa,Undefined,AS,6
HYUNDAI,SUV - SMALL,3.3,6,X,13.4,9.7,11.7,24,276,Santa,All-wheel drive,AS,6
HYUNDAI,SUV - SMALL,3.3,6,X,14.1,10.8,12.6,22,297,Santa,All-wheel drive,AS,6
HYUNDAI,FULL-SIZE,2.0,4,X,10.4,7.4,9.1,31,212,Sonata,Undefined,AS,8
HYUNDAI,FULL-SIZE,2.4,4,X,9.3,7.1,8.3,34,198,Sonata,Undefined,AS,6
HYUNDAI,FULL-SIZE,2.4,4,X,9.2,6.8,8.1,35,190,Sonata,Undefined,AS,6
HYUNDAI,MID-SIZE,2.0,4,X,6.0,5.3,5.7,50,135,Sonata,Undefined,AM,6
HYUNDAI,MID-SIZE,2.0,4,X,5.9,5.1,5.6,50,132,Sonata,Undefined,AM,6
HYUNDAI,SUV - SMALL,2.0,4,X,10.0,7.9,9.1,31,216,Tucson,Undefined,AS,6
HYUNDAI,SUV - SMALL,2.0,4,X,10.8,9.2,10.1,28,239,Tucson,All-wheel drive,AS,6
HYUNDAI,SUV - SMALL,2.4,4,X,11.0,9.1,10.1,28,240,Tucson,All-wheel drive,AS,6
HYUNDAI,COMPACT,2.0,4,X,9.1,7.1,8.2,34,193,Veloster,Undefined,AS,6
HYUNDAI,COMPACT,2.0,4,X,9.4,7.1,8.4,34,198,Veloster,Undefined,M,6
HYUNDAI,COMPACT,2.0,4,X,10.6,8.3,9.5,30,226,Veloster,Undefined,M,6
HYUNDAI,COMPACT,1.6,4,X,8.5,6.9,7.8,36,184,Veloster,Undefined,AM,7
HYUNDAI,COMPACT,1.6,4,X,9.4,7.0,8.3,34,197,Veloster,Undefined,M,6
INFINITI,MID-SIZE,2.0,4,Z,10.7,8.6,9.7,29,229,Q50,All-wheel drive,AS,7
INFINITI,MID-SIZE,3.0,6,Z,12.4,8.7,10.8,26,253,Q50,All-wheel drive,AS,7
INFINITI,MID-SIZE,3.0,6,Z,12.5,9.3,11.1,25,261,Q50,All-wheel drive,AS,7
INFINITI,SUBCOMPACT,2.0,4,Z,11.2,8.5,10.0,28,233,Q60,All-wheel drive,AS,7
INFINITI,SUBCOMPACT,3.0,6,Z,12.3,8.7,10.7,26,251,Q60,All-wheel drive,AS,7
INFINITI,SUBCOMPACT,3.0,6,Z,12.5,9.2,11.0,26,259,Q60,All-wheel drive,AS,7
INFINITI,MID-SIZE,3.7,6,Z,13.2,9.8,11.7,24,275,Q70,All-wheel drive,AS,7
INFINITI,MID-SIZE,5.6,8,Z,14.9,10.2,12.8,22,301,Q70,All-wheel drive,AS,7
INFINITI,SUV - SMALL,2.0,4,Z,10.0,7.8,9.0,31,211,QX50,All-wheel drive,AV,8
INFINITI,SUV - SMALL,3.5,6,Z,12.5,9.0,10.9,26,257,QX60,All-wheel drive,AV,7
INFINITI,SUV - STANDARD,5.6,8,Z,17.4,12.2,15.1,19,354,QX80,Four-wheel drive,AS,7
JAGUAR,SUV - SMALL,2.0,4,Z,11.0,8.4,9.8,29,231,E-PACE,Undefined,AS,9
JAGUAR,SUV - SMALL,2.0,4,D,8.9,7.2,8.1,35,218,F-PACE,Undefined,AS,8
JAGUAR,SUV - SMALL,2.0,4,Z,10.7,8.8,9.9,29,227,F-PACE,Undefined,AS,8
JAGUAR,SUV - SMALL,3.0,6,Z,13.3,10.0,11.8,24,277,F-PACE,Undefined,AS,8
JAGUAR,TWO-SEATER,2.0,4,Z,10.2,7.8,9.2,31,215,F-TYPE,Undefined,AS,8
JAGUAR,TWO-SEATER,3.0,6,Z,11.9,8.5,10.4,27,242,F-TYPE,Undefined,AS,8
JAGUAR,TWO-SEATER,3.0,6,Z,14.9,9.8,12.6,22,296,F-TYPE,Undefined,M,6
JAGUAR,TWO-SEATER,3.0,6,Z,12.4,8.8,10.8,26,253,F-TYPE,Undefined,AS,8
JAGUAR,TWO-SEATER,3.0,6,Z,15.3,10.0,12.9,22,302,F-TYPE,Undefined,M,6
JAGUAR,TWO-SEATER,3.0,6,Z,13.0,9.2,11.3,25,265,F-TYPE,All-wheel drive,AS,8
JAGUAR,TWO-SEATER,2.0,4,Z,10.2,7.8,9.2,31,215,F-TYPE,Undefined,AS,8
JAGUAR,TWO-SEATER,3.0,6,Z,11.9,8.5,10.4,27,242,F-TYPE,Undefined,AS,8
JAGUAR,TWO-SEATER,3.0,6,Z,14.9,9.8,12.6,22,296,F-TYPE,Undefined,M,6
JAGUAR,TWO-SEATER,3.0,6,Z,12.4,8.8,10.8,26,253,F-TYPE,Undefined,AS,8
JAGUAR,TWO-SEATER,3.0,6,Z,15.3,10.0,12.9,22,302,F-TYPE,Undefined,M,6
JAGUAR,TWO-SEATER,3.0,6,Z,13.0,9.2,11.3,25,265,F-TYPE,All-wheel drive,AS,8
JAGUAR,TWO-SEATER,5.0,8,Z,15.6,10.4,13.3,21,311,F-TYPE,All-wheel drive,AS,8
JAGUAR,TWO-SEATER,5.0,8,Z,15.6,10.4,13.3,21,311,F-TYPE,All-wheel drive,AS,8
JAGUAR,COMPACT,2.0,4,D,7.8,5.8,6.9,41,186,XE,All-wheel drive,AS,8
JAGUAR,COMPACT,2.0,4,Z,9.8,6.9,8.5,33,200,XE,All-wheel drive,AS,8
JAGUAR,COMPACT,3.0,6,Z,11.8,8.2,10.2,28,238,XE,All-wheel drive,AS,8
JAGUAR,MID-SIZE,2.0,4,D,7.8,5.8,6.9,41,186,XF,All-wheel drive,AS,8
JAGUAR,MID-SIZE,2.0,4,Z,10.1,7.2,8.8,32,207,XF,All-wheel drive,AS,8
JAGUAR,MID-SIZE,3.0,6,Z,12.0,8.4,10.4,27,243,XF,All-wheel drive,AS,8
JAGUAR,FULL-SIZE,3.0,6,Z,14.0,9.0,11.8,24,276,XJ,All-wheel drive,AS,8
JAGUAR,FULL-SIZE,3.0,6,Z,14.0,9.4,11.9,24,280,XJL,All-wheel drive,AS,8
JAGUAR,FULL-SIZE,5.0,8,Z,15.8,10.3,13.3,21,313,XJR,Long wheelbase,AS,8
JEEP,SUV - SMALL,2.0,4,X,10.4,7.6,9.1,31,214,Cherokee,Undefined,A,9
JEEP,SUV - SMALL,2.4,4,X,10.8,7.6,9.3,30,219,Cherokee,Undefined,A,9
JEEP,SUV - SMALL,3.2,6,X,11.9,8.2,10.2,28,240,Cherokee,Undefined,A,9
JEEP,SUV - SMALL,2.0,4,X,11.2,8.0,9.8,29,229,Cherokee,Four-wheel drive,A,9
JEEP,SUV - SMALL,2.4,4,X,11.2,8.0,9.8,29,230,Cherokee,Four-wheel drive,A,9
JEEP,SUV - SMALL,3.2,6,X,12.2,8.6,10.6,27,249,Cherokee,Four-wheel drive,A,9
JEEP,SUV - SMALL,2.0,4,X,11.5,8.6,10.2,28,240,Cherokee,Four-wheel drive,A,9
JEEP,SUV - SMALL,3.2,6,X,12.8,9.0,11.1,25,259,Cherokee,Four-wheel drive,A,9
JEEP,SUV - SMALL,2.0,4,X,11.8,9.2,10.6,27,249,Cherokee,Four-wheel drive,A,9
JEEP,SUV - SMALL,3.2,6,X,12.9,9.9,11.6,24,269,Cherokee,Four-wheel drive,A,9
JEEP,SUV - SMALL,2.4,4,X,10.6,7.6,9.3,30,218,Compass,Undefined,A,6
JEEP,SUV - SMALL,2.4,4,X,10.4,7.3,9.0,31,211,Compass,Undefined,M,6
JEEP,SUV - SMALL,2.4,4,X,10.8,7.8,9.5,30,222,Compass,Four-wheel drive,A,9
JEEP,SUV - SMALL,2.4,4,X,10.8,7.6,9.4,30,221,Compass,Four-wheel drive,M,6
JEEP,SUV - STANDARD,3.6,6,X,12.7,9.6,11.3,25,265,Grand,Four-wheel drive,A,8
JEEP,SUV - STANDARD,5.7,8,X,16.7,10.9,14.1,20,331,Grand,Four-wheel drive,A,8
JEEP,SUV - STANDARD,3.0,6,D,11.2,8.5,10.0,28,268,Grand,Four-wheel drive,A,8
JEEP,SUV - STANDARD,6.4,8,Z,18.3,12.6,15.7,18,368,Grand,Four-wheel drive,A,8
JEEP,SUV - STANDARD,6.2,8,Z,20.9,13.8,17.7,16,413,Grand,Four-wheel drive,A,8
JEEP,SUV - SMALL,1.3,4,X,9.8,7.4,8.7,32,204,Renegade,Undefined,A,9
JEEP,SUV - SMALL,2.4,4,X,10.8,7.8,9.5,30,222,Renegade,Undefined,A,9
JEEP,SUV - SMALL,1.3,4,X,10.1,8.1,9.2,31,216,Renegade,Four-wheel drive,A,9
JEEP,SUV - SMALL,2.4,4,X,11.2,8.2,9.8,29,230,Renegade,Four-wheel drive,A,9
JEEP,SUV - SMALL,1.3,4,X,10.8,8.7,9.9,29,230,Renegade,Four-wheel drive,A,9
JEEP,SUV - SMALL,2.0,4,X,10.5,9.4,10.0,28,233,Wrangler,Four-wheel drive,A,8
JEEP,SUV - SMALL,3.6,6,X,12.8,10.4,11.8,24,274,Wrangler,Four-wheel drive,A,8
JEEP,SUV - SMALL,3.6,6,X,13.7,9.6,11.8,24,277,Wrangler,Four-wheel drive,M,6
JEEP,SUV - SMALL,2.0,4,X,10.9,10.0,10.5,27,245,Wrangler,Four-wheel drive,A,8
JEEP,SUV - SMALL,3.6,6,X,12.9,10.2,11.7,24,275,Wrangler,Four-wheel drive,A,8
JEEP,SUV - SMALL,3.6,6,X,13.8,10.1,12.2,23,285,Wrangler,Four-wheel drive,M,6
KIA,FULL-SIZE,3.3,6,X,11.6,8.5,10.2,28,238,Cadenza,Undefined,AS,8
KIA,MID-SIZE,2.0,4,X,7.7,5.9,6.9,41,164,Forte,Undefined,AV,0
KIA,MID-SIZE,2.0,4,X,8.6,6.4,7.6,37,180,Forte,Undefined,M,6
KIA,STATION WAGON - SMALL,1.6,4,X,4.6,5.1,4.8,59,114,Niro,Undefined,AM,6
KIA,STATION WAGON - SMALL,1.6,4,X,4.5,4.8,4.7,60,110,Niro,Undefined,AM,6
KIA,STATION WAGON - SMALL,1.6,4,X,5.1,5.8,5.4,52,129,Niro,Undefined,AM,6
