Make,Model1,Model2,Vehicle Class,Transmission1,Transmission2,Fuel Type,Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Cluster,Make_Name,Cluster_Rank
13,188,3,6,2,1,3,5.0,8,15.1,11.8,13.6,21,319,0,FORD,3
13,188,3,6,2,1,1,5.0,8,19.9,15.8,18.0,16,300,0,FORD,3
13,188,6,6,2,1,3,2.7,6,13.1,10.2,11.8,24,277,0,FORD,3
13,188,6,6,2,1,0,3.0,6,11.9,9.4,10.8,26,290,0,FORD,3
13,188,6,6,2,1,0,3.0,6,11.3,8.5,10.0,28,270,0,FORD,3
13,188,5,6,2,4,3,3.3,6,12.9,10.2,11.7,24,274,0,FORD,3
13,188,5,6,2,4,1,3.3,6,17.6,13.8,15.9,18,265,0,FORD,3
13,188,6,6,2,1,3,3.5,6,14.6,10.9,13.0,22,304,0,FORD,3
13,188,6,6,2,1,3,3.5,6,13.8,11.2,12.6,22,296,0,FORD,3
13,188,5,6,2,1,3,5.0,8,15.1,11.6,13.5,21,317,0,FORD,3
13,188,5,6,2,1,1,5.0,8,20.3,14.7,17.8,16,296,0,FORD,3
13,188,6,6,2,1,3,3.5,6,15.3,13.1,14.3,20,336,0,FORD,3
13,210,11,2,2,4,3,1.5,4,10.0,7.0,8.7,32,203,0,FORD,3
13,210,11,2,3,0,3,2.0,4,5.5,5.7,5.6,50,131,0,FORD,3
13,231,11,13,1,5,4,3.5,6,19.8,12.8,16.6,17,393,0,FORD,3
13,324,11,10,2,1,3,2.3,4,11.2,7.3,9.4,30,221,0,FORD,3
13,324,11,10,2,1,3,2.3,4,11.8,8.4,10.3,27,242,0,FORD,3
13,324,11,10,4,4,3,2.3,4,11.2,7.9,9.7,29,226,0,FORD,3
13,324,11,10,4,4,3,2.3,4,11.8,8.7,10.4,27,244,0,FORD,3
13,324,11,10,2,1,3,5.0,8,15.0,9.1,12.3,23,289,0,FORD,3
13,324,11,10,4,4,3,5.0,8,16.1,9.9,13.3,21,312,0,FORD,3
13,324,11,10,4,4,3,5.0,8,16.4,10.2,13.6,21,319,0,FORD,3
13,324,11,10,2,1,3,2.3,4,11.8,8.4,10.3,27,242,0,FORD,3
13,324,11,10,2,1,3,2.3,4,11.8,8.7,10.4,27,244,0,FORD,3
13,324,11,10,4,4,3,2.3,4,11.8,8.4,10.3,27,240,0,FORD,3
13,324,11,10,4,4,3,2.3,4,12.1,9.1,10.7,26,252,0,FORD,3
13,324,11,10,2,1,3,5.0,8,15.4,9.7,12.9,22,303,0,FORD,3
13,399,6,6,2,1,3,2.3,4,11.8,9.8,10.9,26,256,0,FORD,3
13,444,11,10,4,4,4,5.2,8,17.1,11.4,14.5,19,342,0,FORD,3
13,444,11,10,1,5,4,5.2,8,19.9,12.7,16.7,17,392,0,FORD,3
13,456,3,15,2,1,3,3.5,6,16.2,12.3,14.5,19,340,0,FORD,3
13,456,3,15,2,1,1,3.5,6,21.5,16.2,19.1,15,316,0,FORD,3
13,456,5,15,2,1,3,3.5,6,16.7,12.8,15.0,19,352,0,FORD,3
13,456,5,15,2,1,1,3.5,6,22.1,16.8,19.8,14,328,0,FORD,3
13,483,3,7,2,6,3,2.0,4,9.8,8.8,9.3,30,219,0,FORD,3
13,483,3,7,2,6,1,2.0,4,13.3,11.8,12.6,22,209,0,FORD,3
13,483,8,7,2,6,3,2.0,4,9.8,8.8,9.3,30,219,0,FORD,3
13,483,8,7,2,4,3,2.5,4,12.0,8.8,10.6,27,247,0,FORD,3
13,483,8,7,2,6,3,2.0,4,9.9,8.2,9.2,31,214,0,FORD,3
13,483,9,7,2,6,3,2.0,4,9.9,8.2,9.2,31,214,0,FORD,3
13,483,9,7,2,6,1,2.0,4,13.7,11.1,12.5,23,208,0,FORD,3
13,483,8,7,2,4,3,2.5,4,12.1,9.0,10.7,26,251,0,FORD,3
14,212,11,0,4,4,4,2.0,4,12.8,8.5,10.9,26,255,0,GENESIS,3
14,212,0,0,2,6,4,2.0,4,11.4,8.6,10.2,28,238,0,GENESIS,3
14,212,0,0,2,6,4,3.3,6,14.1,9.5,12.0,24,284,0,GENESIS,3
14,213,0,1,2,6,4,3.3,6,13.8,9.7,11.9,24,282,0,GENESIS,3
14,213,0,1,2,6,3,3.8,6,13.4,9.6,11.7,24,276,0,GENESIS,3
14,213,0,1,2,6,4,5.0,8,15.6,10.4,13.2,21,312,0,GENESIS,3
14,214,0,1,2,6,4,3.3,6,13.6,9.5,11.8,24,280,0,GENESIS,3
14,214,0,1,2,6,4,5.0,8,15.4,10.2,13.1,22,311,0,GENESIS,3
15,61,11,12,0,7,3,2.0,4,11.0,8.3,9.8,29,225,4,GMC,4
15,61,11,12,0,7,3,2.5,4,11.3,8.9,10.2,28,238,4,GMC,4
15,61,11,12,0,7,3,3.6,6,12.6,8.8,10.9,26,257,4,GMC,4
15,61,0,12,0,7,3,2.0,4,11.3,8.7,10.1,28,232,4,GMC,4
15,61,0,12,0,7,3,3.6,6,13.1,9.4,11.4,25,269,4,GMC,4
15,128,11,5,0,4,3,2.5,4,12.1,9.2,10.8,26,252,4,GMC,4
15,128,11,5,0,4,0,2.8,4,11.8,7.9,10.1,28,270,4,GMC,4
15,128,11,5,0,6,3,3.6,6,13.4,9.6,11.7,24,273,4,GMC,4
15,128,6,5,0,4,3,2.5,4,12.6,9.7,11.3,25,265,4,GMC,4
15,128,6,5,0,4,0,2.8,4,12.3,8.5,10.6,27,284,4,GMC,4
15,128,6,5,0,6,3,3.6,6,14.0,9.9,12.2,23,286,4,GMC,4
15,446,11,6,0,6,3,2.7,4,11.9,10.3,11.1,25,262,4,GMC,4
15,446,11,6,0,6,3,2.7,4,12.5,10.8,11.7,24,275,4,GMC,4
15,446,11,6,0,1,0,3.0,6,10.2,7.8,9.1,31,245,4,GMC,4
15,446,11,6,0,4,3,4.3,6,15.1,11.5,13.5,21,318,4,GMC,4
15,446,11,6,0,4,3,5.3,8,15.9,11.4,13.9,20,326,4,GMC,4
15,446,3,6,0,4,3,5.3,8,16.0,12.6,14.4,20,339,4,GMC,4
15,446,3,6,0,4,1,5.3,8,22.2,16.2,19.5,14,326,4,GMC,4
15,446,11,6,0,6,3,5.3,8,14.0,10.1,12.2,23,288,4,GMC,4
15,446,6,6,0,6,3,2.7,4,12.5,10.8,11.7,24,275,4,GMC,4
15,446,6,6,0,6,3,2.7,4,12.7,11.0,12.0,24,280,4,GMC,4
15,446,6,6,0,1,0,3.0,6,10.5,9.1,9.9,29,265,4,GMC,4
15,446,6,6,0,1,0,3.0,6,10.5,9.1,9.9,29,265,4,GMC,4
15,446,6,6,0,4,3,4.3,6,15.7,12.0,14.1,20,331,4,GMC,4
15,446,6,6,0,4,3,5.3,8,15.9,11.8,14.1,20,331,4,GMC,4
15,446,7,6,0,4,3,5.3,8,16.4,12.6,14.7,19,344,4,GMC,4
15,446,7,6,0,4,1,5.3,8,21.8,16.8,19.5,14,325,4,GMC,4
15,446,6,6,0,4,3,5.3,8,16.7,13.1,15.1,19,354,4,GMC,4
15,446,6,6,0,6,3,5.3,8,14.7,10.8,13.0,22,304,4,GMC,4
15,446,6,6,0,6,3,5.3,8,15.1,11.4,13.4,21,314,4,GMC,4
15,446,6,6,0,1,3,5.3,8,14.3,10.6,12.7,22,298,4,GMC,4
15,446,6,6,0,1,3,5.3,8,14.7,11.2,13.1,22,307,4,GMC,4
15,446,6,6,0,1,4,6.2,8,15.5,11.9,13.9,20,326,4,GMC,4
15,446,6,6,0,1,4,6.2,8,15.7,12.4,14.2,20,332,4,GMC,4
15,480,11,11,0,7,3,1.5,4,9.2,7.8,8.6,33,202,4,GMC,4
15,480,0,11,0,7,3,1.5,4,9.5,8.3,9.0,31,210,4,GMC,4
15,480,0,11,0,7,4,2.0,4,11.2,9.0,10.2,28,239,4,GMC,4
15,543,11,12,0,4,3,5.3,8,15.7,10.5,13.4,21,314,4,GMC,4
15,543,3,12,0,4,3,5.3,8,15.7,10.5,13.4,21,314,4,GMC,4
15,543,3,12,0,4,1,5.3,8,21.2,13.9,17.9,16,298,4,GMC,4
15,543,6,12,0,4,3,5.3,8,16.0,11.2,13.8,20,325,4,GMC,4
15,543,7,12,0,4,3,5.3,8,16.0,11.2,13.8,20,325,4,GMC,4
15,543,7,12,0,4,1,5.3,8,21.7,14.3,18.4,15,305,4,GMC,4
15,543,6,12,0,1,4,6.2,8,16.5,10.9,13.9,20,327,4,GMC,4
15,543,11,12,0,4,3,5.3,8,15.7,10.5,13.4,21,314,4,GMC,4
15,543,3,12,0,4,3,5.3,8,15.7,10.5,13.4,21,314,4,GMC,4
15,543,3,12,0,4,1,5.3,8,21.2,13.9,17.9,16,298,4,GMC,4
15,543,6,12,0,4,3,5.3,8,16.8,11.3,14.4,20,337,4,GMC,4
15,543,7,12,0,4,3,5.3,8,16.8,11.3,14.4,20,337,4,GMC,4
15,543,7,12,0,4,1,5.3,8,22.2,15.3,19.1,15,319,4,GMC,4
15,543,6,12,0,1,4,6.2,8,17.2,11.4,14.6,19,343,4,GMC,4
16,63,11,1,3,0,3,1.5,4,7.9,6.3,7.2,39,170,1,HONDA,1
16,63,11,1,3,5,3,1.5,4,8.2,6.8,7.6,37,177,1,HONDA,1
16,63,11,1,4,4,3,1.5,4,8.9,6.7,7.9,36,185,1,HONDA,1
16,63,11,1,4,4,3,2.0,4,10.7,7.3,9.2,31,214,1,HONDA,1
16,63,11,2,2,1,3,2.0,4,10.4,7.4,9.1,31,211,1,HONDA,1
16,63,11,1,3,0,3,2.0,4,5.0,5.0,5.0,56,117,1,HONDA,1
16,135,11,0,3,5,3,1.5,4,7.8,6.4,7.2,39,167,1,HONDA,1
16,135,11,0,3,0,3,2.0,4,7.8,6.1,7.1,40,164,1,HONDA,1
16,135,11,0,3,5,3,2.0,4,8.3,6.6,7.5,38,176,1,HONDA,1
16,135,11,0,4,4,3,2.0,4,9.3,6.7,8.1,35,189,1,HONDA,1
16,135,11,0,4,4,4,1.5,4,8.9,6.4,7.8,36,183,1,HONDA,1
16,135,11,1,3,0,3,1.5,4,7.7,6.0,6.9,41,162,1,HONDA,1
16,135,11,1,4,4,3,1.5,4,8.0,6.2,7.2,39,167,1,HONDA,1
16,135,11,1,3,5,4,1.5,4,8.0,6.6,7.4,38,172,1,HONDA,1
16,135,11,1,4,4,4,1.5,4,8.0,6.2,7.2,39,167,1,HONDA,1
16,135,11,2,3,5,3,1.5,4,7.8,6.2,7.1,40,165,1,HONDA,1
16,135,11,2,3,0,3,2.0,4,7.9,6.1,7.1,40,167,1,HONDA,1
16,135,11,2,3,5,3,2.0,4,8.2,6.5,7.4,38,172,1,HONDA,1
16,135,11,2,4,4,3,2.0,4,9.3,6.5,8.0,35,186,1,HONDA,1
16,135,11,2,4,4,4,1.5,4,8.9,6.4,7.8,36,183,1,HONDA,1
16,135,11,1,4,4,4,2.0,4,10.5,8.4,9.6,29,223,1,HONDA,1
16,108,11,11,3,0,3,1.5,4,8.3,7.0,7.7,37,180,1,HONDA,1
16,108,0,11,3,0,3,1.5,4,8.7,7.4,8.1,35,189,1,HONDA,1
16,204,11,9,3,0,3,1.5,4,7.0,5.9,6.5,43,151,1,HONDA,1
16,204,11,9,3,5,3,1.5,4,7.6,6.5,7.0,40,166,1,HONDA,1
16,204,11,9,4,4,3,1.5,4,8.1,6.6,7.4,38,174,1,HONDA,1
16,242,11,9,3,0,3,1.8,4,8.4,7.0,7.8,36,181,1,HONDA,1
16,242,0,9,3,0,3,1.8,4,8.8,7.5,8.2,34,193,1,HONDA,1
16,242,0,9,3,5,3,1.8,4,9.1,7.7,8.5,33,200,1,HONDA,1
16,253,11,2,3,0,3,1.5,4,4.6,5.3,4.9,58,115,1,HONDA,1
16,339,11,4,2,1,3,3.5,6,12.2,8.5,10.6,27,248,1,HONDA,1
16,356,0,11,2,7,3,3.5,6,12.5,9.8,11.3,25,265,1,HONDA,1
16,359,0,11,0,4,3,3.5,6,13.0,9.3,11.3,25,266,1,HONDA,1
16,359,0,11,2,7,3,3.5,6,12.4,9.3,11.0,26,257,1,HONDA,1
16,403,0,6,2,7,3,3.5,6,12.6,10.0,11.4,25,269,1,HONDA,1
17,62,11,0,3,0,3,1.6,4,7.3,6.0,6.7,42,160,1,HYUNDAI,1
17,62,11,0,4,4,3,1.6,4,7.8,6.1,7.0,40,168,1,HYUNDAI,1
17,179,11,2,1,5,3,1.6,4,8.9,7.0,8.1,35,192,1,HYUNDAI,1
17,179,11,2,4,4,3,1.6,4,10.1,7.6,9.0,31,214,1,HYUNDAI,1
17,179,11,2,3,0,3,2.0,4,7.8,5.6,6.8,42,161,1,HYUNDAI,1
17,179,11,2,4,4,3,2.0,4,9.1,6.3,7.9,36,187,1,HYUNDAI,1
17,179,11,1,1,5,3,1.6,4,9.7,7.4,8.6,33,205,1,HYUNDAI,1
17,179,11,1,4,4,3,1.6,4,10.3,7.9,9.2,31,218,1,HYUNDAI,1
17,179,11,1,2,4,3,2.0,4,9.4,7.1,8.4,34,199,1,HYUNDAI,1
17,179,11,1,4,4,3,2.0,4,9.8,7.4,8.7,32,207,1,HYUNDAI,1
17,249,11,1,1,4,3,1.6,4,4.2,4.2,4.2,67,99,1,HYUNDAI,1
17,249,11,1,1,4,3,1.6,4,4.2,4.0,4.1,69,96,1,HYUNDAI,1
17,265,11,11,2,4,3,2.0,4,8.6,7.0,7.9,36,187,1,HYUNDAI,1
17,265,0,11,1,5,3,1.6,4,9.0,8.0,8.6,33,201,1,HYUNDAI,1
17,265,0,11,2,4,3,2.0,4,9.2,7.8,8.6,33,202,1,HYUNDAI,1
17,353,11,12,2,6,3,3.8,6,11.9,8.8,10.5,27,250,1,HYUNDAI,1
17,353,0,12,2,6,3,3.8,6,12.3,9.6,11.1,25,265,1,HYUNDAI,1
17,440,11,11,2,6,3,2.4,4,10.8,8.0,9.6,29,225,1,HYUNDAI,1
17,440,0,11,2,6,3,2.0,4,12.0,9.2,10.7,26,255,1,HYUNDAI,1
17,440,0,11,2,6,3,2.4,4,11.3,8.8,10.1,28,238,1,HYUNDAI,1
17,448,11,1,2,6,3,1.6,4,8.6,6.6,7.7,37,181,1,HYUNDAI,1
17,448,11,1,2,6,3,2.5,4,8.8,6.4,7.7,37,182,1,HYUNDAI,1
17,448,11,1,1,4,3,2.0,4,5.3,4.6,5.0,56,117,1,HYUNDAI,1
17,486,11,11,2,4,3,2.0,4,10.0,7.9,9.1,31,216,1,HYUNDAI,1
17,486,0,11,2,4,3,2.0,4,10.8,9.2,10.1,28,239,1,HYUNDAI,1
17,486,0,11,2,4,3,2.4,4,11.0,9.1,10.1,28,241,1,HYUNDAI,1
17,504,11,0,1,5,3,1.6,4,8.5,6.9,7.8,36,184,1,HYUNDAI,1
17,504,11,0,4,4,3,1.6,4,9.4,7.0,8.3,34,196,1,HYUNDAI,1
17,504,11,0,2,4,3,2.0,4,9.1,7.1,8.2,34,193,1,HYUNDAI,1
17,504,11,0,4,4,3,2.0,4,10.6,8.3,9.5,30,226,1,HYUNDAI,1
17,505,11,2,3,0,3,1.6,4,8.0,7.0,7.5,38,178,1,HYUNDAI,1
17,505,11,2,4,4,3,1.6,4,8.6,6.8,7.8,36,184,1,HYUNDAI,1
18,364,0,2,2,5,4,3.0,6,12.5,8.7,10.8,26,254,0,INFINITI,3
18,364,0,2,2,5,4,3.0,6,12.5,9.3,11.1,25,261,0,INFINITI,3
18,366,0,10,2,5,4,3.0,6,12.3,8.7,10.7,26,251,0,INFINITI,3
18,366,0,10,2,5,4,3.0,6,12.5,9.2,11.0,26,259,0,INFINITI,3
18,375,0,11,3,6,4,2.0,4,10.8,8.3,9.7,29,228,0,INFINITI,3
18,376,0,11,3,5,4,3.5,6,12.5,9.0,10.9,26,257,0,INFINITI,3
18,378,6,12,2,5,4,5.6,8,17.8,12.3,15.3,18,360,0,INFINITI,3
19,157,11,11,2,7,4,2.0,4,11.0,8.4,9.8,29,231,4,JAGUAR,4
19,157,11,11,2,7,4,2.0,4,11.2,8.6,10.1,28,236,4,JAGUAR,4
19,189,11,11,2,6,4,2.0,4,10.7,8.8,9.9,29,227,4,JAGUAR,4
19,189,11,11,2,6,4,2.0,4,10.9,8.7,9.9,29,232,4,JAGUAR,4
19,189,11,11,2,6,4,3.0,6,13.3,10.0,11.8,24,277,4,JAGUAR,4
19,189,11,11,2,6,4,5.0,8,14.5,11.0,12.9,22,303,4,JAGUAR,4
19,190,11,13,2,6,4,2.0,4,10.2,7.8,9.2,31,215,4,JAGUAR,4
19,190,11,13,2,6,4,3.0,6,11.9,8.5,10.4,27,242,4,JAGUAR,4
19,190,11,13,2,6,4,3.0,6,12.4,8.8,10.8,26,253,4,JAGUAR,4
19,190,0,13,2,6,4,3.0,6,13.0,9.2,11.3,25,265,4,JAGUAR,4
19,190,0,13,2,6,4,5.0,8,15.2,9.8,12.7,22,299,4,JAGUAR,4
19,190,0,13,2,6,4,5.0,8,15.2,9.8,12.7,22,299,4,JAGUAR,4
19,190,11,13,2,6,4,2.0,4,10.2,7.8,9.2,31,215,4,JAGUAR,4
19,190,11,13,2,6,4,3.0,6,11.9,8.5,10.4,27,242,4,JAGUAR,4
19,190,11,13,2,6,4,3.0,6,12.4,8.8,10.8,26,253,4,JAGUAR,4
19,190,0,13,2,6,4,3.0,6,13.0,9.2,11.3,25,265,4,JAGUAR,4
19,190,0,13,2,6,4,5.0,8,15.2,9.8,12.7,22,299,4,JAGUAR,4
19,190,0,13,2,6,4,5.0,8,15.2,9.8,12.7,22,299,4,JAGUAR,4
19,524,0,0,2,6,4,2.0,4,9.8,6.9,8.5,33,200,4,JAGUAR,4
19,524,0,0,2,6,4,2.0,4,10.7,7.7,9.4,30,220,4,JAGUAR,4
19,525,0,2,2,6,4,2.0,4,10.1,7.2,8.8,32,207,4,JAGUAR,4
19,525,0,2,2,6,4,2.0,4,10.6,7.6,9.2,31,217,4,JAGUAR,4
19,525,0,2,2,6,4,3.0,6,12.0,8.4,10.4,27,243,4,JAGUAR,4
20,133,11,11,0,7,3,2.0,4,10.4,7.6,9.1,31,214,2,JEEP,2
20,133,11,11,0,7,3,2.4,4,10.8,7.6,9.3,30,219,2,JEEP,2
20,133,11,11,0,7,3,3.2,6,11.9,8.2,10.2,28,240,2,JEEP,2
20,133,6,11,0,7,3,2.0,4,11.2,8.0,9.8,29,229,2,JEEP,2
20,133,6,11,0,7,3,2.4,4,11.2,8.0,9.8,29,230,2,JEEP,2
20,133,6,11,0,7,3,3.2,6,12.2,8.6,10.6,27,249,2,JEEP,2
20,133,6,11,0,7,3,2.0,4,11.5,8.6,10.2,28,240,2,JEEP,2
20,133,6,11,0,7,3,3.2,6,12.8,9.0,11.1,25,259,2,JEEP,2
20,133,6,11,0,7,3,2.0,4,11.8,9.2,10.6,27,249,2,JEEP,2
20,133,6,11,0,7,3,3.2,6,12.9,9.9,11.6,24,269,2,JEEP,2
20,137,11,11,0,4,3,2.4,4,10.6,7.6,9.3,30,218,2,JEEP,2
20,137,11,11,4,4,3,2.4,4,10.4,7.3,9.0,31,211,2,JEEP,2
20,137,6,11,0,7,3,2.4,4,10.8,7.8,9.5,30,222,2,JEEP,2
20,137,6,11,4,4,3,2.4,4,10.8,7.6,9.4,30,221,2,JEEP,2
20,237,6,6,0,6,3,3.6,6,13.7,10.7,12.3,23,290,2,JEEP,2
20,237,6,6,4,4,3,3.6,6,14.3,10.4,12.6,22,296,2,JEEP,2
20,240,6,12,0,6,3,3.6,6,12.7,9.6,11.3,25,265,2,JEEP,2
20,240,6,12,0,6,3,5.7,8,16.7,10.9,14.1,20,331,2,JEEP,2
20,240,6,12,0,6,4,6.2,8,20.9,13.8,17.7,16,413,2,JEEP,2
20,240,6,12,0,6,4,6.4,8,18.3,12.6,15.7,18,368,2,JEEP,2
20,402,11,11,0,7,3,1.3,4,9.8,7.4,8.7,32,204,2,JEEP,2
20,402,11,11,0,7,3,2.4,4,10.8,7.8,9.5,30,222,2,JEEP,2
20,402,6,11,0,7,3,1.3,4,10.1,8.1,9.2,31,216,2,JEEP,2
20,402,6,11,0,7,3,1.3,4,10.8,8.7,9.9,29,230,2,JEEP,2
20,402,6,11,0,7,3,2.4,4,11.2,8.2,9.8,29,230,2,JEEP,2
20,512,6,11,0,6,3,2.0,4,10.7,9.8,10.3,27,241,2,JEEP,2
20,512,6,11,0,6,3,3.6,6,12.8,10.4,11.8,24,274,2,JEEP,2
20,512,6,11,0,6,3,3.6,6,12.0,9.8,11.0,26,259,2,JEEP,2
20,512,6,11,4,4,3,3.6,6,13.7,9.6,11.8,24,277,2,JEEP,2
20,512,6,11,0,6,3,2.0,4,11.5,10.9,11.2,25,263,2,JEEP,2
20,512,6,11,0,6,3,2.0,4,11.3,10.5,10.9,26,257,2,JEEP,2
20,512,6,11,0,6,0,3.0,6,10.6,8.1,9.5,30,255,2,JEEP,2
20,512,6,11,0,6,3,3.6,6,12.9,10.7,11.9,24,280,2,JEEP,2
20,512,6,11,0,6,3,3.6,6,12.6,10.7,11.8,24,276,2,JEEP,2
20,512,6,11,4,4,3,3.6,6,13.8,10.1,12.2,23,285,2,JEEP,2
21,208,11,2,1,5,3,1.6,4,8.7,6.6,7.8,36,184,2,KIA,2
21,208,11,2,3,0,3,2.0,4,7.9,5.9,7.0,40,165,2,KIA,2
21,208,11,2,4,4,3,2.0,4,8.6,6.4,7.6,37,180,2,KIA,2
21,208,11,1,1,5,3,1.6,4,8.9,6.9,8.0,35,190,2,KIA,2
21,208,11,1,3,0,3,2.0,4,8.0,6.0,7.1,40,169,2,KIA,2
21,333,11,9,1,4,3,1.6,4,4.6,5.1,4.8,59,114,2,KIA,2
21,333,11,9,1,4,3,1.6,4,4.5,4.8,4.7,60,110,2,KIA,2
21,333,11,9,1,4,3,1.6,4,5.1,5.8,5.4,52,129,2,KIA,2
21,340,11,1,2,4,3,2.4,4,9.5,7.1,8.4,34,199,2,KIA,2
21,340,11,2,1,4,3,2.0,4,5.9,5.2,5.6,50,132,2,KIA,2
21,404,11,0,3,0,3,1.6,4,7.2,5.9,6.6,43,151,2,KIA,2
21,404,11,0,4,4,3,1.6,4,7.8,6.0,7.0,40,167,2,KIA,2
21,441,11,4,2,6,3,3.3,6,12.7,9.9,11.5,25,271,2,KIA,2
21,449,0,11,2,4,3,2.4,4,11.2,9.0,10.2,28,242,2,KIA,2
21,449,0,11,2,6,3,3.3,6,12.3,9.5,11.1,25,261,2,KIA,2
21,450,11,9,3,0,3,2.0,4,8.6,7.1,7.9,36,188,2,KIA,2
21,450,11,9,4,4,3,2.0,4,9.6,7.6,8.7,32,206,2,KIA,2
21,452,11,11,2,4,3,2.4,4,10.1,7.6,9.0,31,214,2,KIA,2
21,452,0,11,2,4,3,2.0,4,12.1,9.6,11.0,26,261,2,KIA,2
21,452,0,11,2,4,3,2.4,4,10.8,9.1,10.0,28,239,2,KIA,2
21,454,0,2,2,6,4,3.3,6,13.6,9.6,11.8,24,279,2,KIA,2
21,479,0,11,2,6,3,3.8,6,12.5,9.6,11.2,25,264,2,KIA,2
22,71,11,13,1,5,4,6.5,12,26.2,15.5,21.4,13,485,3,LAMBORGHINI,5
22,71,11,13,1,5,4,6.5,12,26.6,15.8,21.7,13,493,3,LAMBORGHINI,5
22,245,11,13,1,5,4,5.2,10,18.0,12.9,15.7,18,370,3,LAMBORGHINI,5
22,245,0,13,1,5,4,5.2,10,18.0,12.9,15.7,18,370,3,LAMBORGHINI,5
22,245,11,13,1,5,4,5.2,10,18.0,12.9,15.7,18,370,3,LAMBORGHINI,5
22,245,0,13,1,5,4,5.2,10,18.0,12.9,15.7,18,370,3,LAMBORGHINI,5
22,489,11,12,2,6,4,4.0,8,19.2,14.1,16.9,17,384,3,LAMBORGHINI,5
23,154,11,12,2,6,4,3.0,6,14.8,11.4,13.3,21,311,0,LAND ROVER,3
23,154,11,12,2,6,0,3.0,6,11.3,9.2,10.4,27,279,0,LAND ROVER,3
23,154,11,11,2,7,4,2.0,4,12.6,9.7,11.3,25,266,0,LAND ROVER,3
23,154,11,11,2,7,4,2.0,4,12.3,9.8,11.1,25,262,0,LAND ROVER,3
23,398,11,12,2,6,4,3.0,6,12.2,9.4,11.0,26,258,0,LAND ROVER,3
23,398,11,12,2,6,0,3.0,6,10.7,8.3,9.6,29,256,0,LAND ROVER,3
23,398,11,12,2,6,4,5.0,8,14.4,11.2,12.9,22,305,0,LAND ROVER,3
23,398,8,12,2,6,4,5.0,8,14.4,11.3,13.0,22,305,0,LAND ROVER,3
23,398,11,12,2,6,4,5.0,8,17.1,12.6,15.1,19,354,0,LAND ROVER,3
23,398,8,12,2,6,4,5.0,8,17.9,12.7,15.5,18,365,0,LAND ROVER,3
23,398,11,12,2,6,4,3.0,6,12.6,9.6,11.3,25,264,0,LAND ROVER,3
23,398,11,12,2,6,0,3.0,6,10.7,8.3,9.6,29,256,0,LAND ROVER,3
23,398,11,12,2,6,4,5.0,8,14.1,10.7,12.6,22,294,0,LAND ROVER,3
23,398,11,12,2,6,4,5.0,8,16.2,12.0,14.3,20,336,0,LAND ROVER,3
23,398,11,11,2,7,4,2.0,4,11.8,8.7,10.4,27,245,0,LAND ROVER,3
23,398,11,11,2,7,4,2.0,4,11.4,8.9,10.3,27,242,0,LAND ROVER,3
23,398,11,11,2,6,4,2.0,4,11.2,8.9,10.2,28,238,0,LAND ROVER,3
23,398,11,11,2,6,4,2.0,4,11.7,9.2,10.6,27,248,0,LAND ROVER,3
23,398,11,11,2,6,4,3.0,6,13.0,10.0,11.6,24,273,0,LAND ROVER,3
23,398,11,11,2,6,4,3.0,6,13.0,10.0,11.6,24,273,0,LAND ROVER,3
23,398,11,11,2,6,4,5.0,8,15.2,11.5,13.5,21,318,0,LAND ROVER,3
24,170,11,2,2,4,3,2.5,4,5.5,5.2,5.3,53,124,0,LEXUS,3
24,170,11,2,2,6,3,3.5,6,10.7,7.2,9.1,31,213,0,LEXUS,3
24,170,11,2,2,6,3,3.5,6,10.9,7.5,9.4,30,219,0,LEXUS,3
24,230,0,2,2,4,4,3.5,6,12.3,9.1,10.9,26,254,0,LEXUS,3
24,230,11,0,2,6,4,5.0,8,14.9,9.7,12.5,23,293,0,LEXUS,3
24,233,11,12,2,4,4,4.6,8,16.2,12.3,14.5,19,337,0,LEXUS,3
24,250,11,0,2,6,4,2.0,4,11.0,7.6,9.5,30,220,0,LEXUS,3
24,250,0,0,2,4,4,3.5,6,12.3,9.1,10.9,26,254,0,LEXUS,3
24,250,0,0,2,4,4,3.5,6,12.3,9.1,10.9,26,254,0,LEXUS,3
24,268,11,10,2,1,4,5.0,8,15.1,9.5,12.6,22,294,0,LEXUS,3
24,268,11,10,3,1,4,3.5,6,9.0,7.1,8.1,35,189,0,LEXUS,3
24,273,0,2,2,1,4,3.4,6,13.2,8.7,11.1,25,262,0,LEXUS,3
24,273,0,2,3,1,4,3.5,6,10.3,7.7,9.1,31,214,0,LEXUS,3
24,274,11,12,2,6,4,5.7,8,19.2,14.3,16.9,17,395,0,LEXUS,3
24,330,0,11,2,4,4,2.0,4,10.7,8.5,9.7,29,226,0,LEXUS,3
24,330,0,11,2,4,4,2.0,4,10.8,8.9,9.9,29,232,0,LEXUS,3
24,330,0,11,3,4,3,2.5,4,7.2,7.9,7.5,38,176,0,LEXUS,3
24,385,0,10,2,4,4,3.5,6,13.1,9.8,11.2,25,262,0,LEXUS,3
24,385,0,10,2,4,4,3.5,6,13.1,9.8,11.2,25,262,0,LEXUS,3
24,385,11,10,2,6,4,5.0,8,14.4,9.6,12.2,23,285,0,LEXUS,3
24,397,0,11,2,6,3,3.5,6,12.2,9.0,10.8,26,252,0,LEXUS,3
